Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15)
1.8211020139576383e-07,0.1122453719458897,0.0,0.0,0.0,0.0,0.32999989006855807,0.6699998894954712,1.089046068468412e-07,1.0942354913481406e-07,8.463426096012481e-10,3.326407524175238e-10,2.6791448415960387e-18,1.5427304745238945e-10,1.799174421140794e-10,7.800216370011014e-11,1.1929303158216592e-13,1.1815728716705975e-11,2.229533158471971e-11,3.995314464406443e-15,7.1006185631727095e-15,4.027169163207029e-23,4.2701037708258267e-16,3.252566500555277e-13
2.0440610711710048e-07,0.11224537193687269,0.0,0.0,0.0,0.0,0.3299998765827425,0.6699998759143789,1.2223953936517836e-07,1.2283969723815958e-07,9.501856517930522e-10,3.465233713508685e-10,3.0078657990248285e-18,1.8839323871069298e-10,2.2676457296582756e-10,1.0783114638462246e-10,1.6868767524226598e-13,1.4257324598899641e-11,2.6682508868500228e-11,5.2830798797276796e-15,1.0319594747911634e-14,5.852835738956813e-23,7.023604832049236e-16,4.145003151558199e-13
2.2670201283843713e-07,0.11224537192801637,0.0,0.0,0.0,0.0,0.32999986308926593,0.6699998623278425,1.3557666330549754e-07,1.362542077142858e-07,1.0540457054814062e-09,3.604042937528979e-10,3.336640607310706e-18,2.246286583746941e-10,2.790272490463155e-10,1.4379535206396656e-10,2.301260267166282e-13,1.6815150984107187e-11,3.1230126476235466e-11,6.782398488677001e-15,1.437941072855529e-14,8.155390946570754e-23,1.093401074423751e-15,5.156293896952512e-13
2.489979185597738e-07,0.11224537191932364,0.0,0.0,0.0,0.0,0.32999984958776557,0.6699998487358576,1.489163346076483e-07,1.4966708043254988e-07,1.1579255488531802e-09,3.7428351998654553e-10,3.665478060960126e-18,2.627139501637143e-10,3.3670630409360216e-10,1.86239857450959e-10,3.0492448942323884e-13,1.9471330752279218e-11,3.5907565785012843e-11,8.502666454323547e-15,1.9370134935234022e-14,1.0985917776741536e-22,1.6283586556305355e-15,6.289694756148435e-13
2.7129382428111043e-07,0.11224537191079675,0.0,0.0,0.0,0.0,0.32999983607792516,0.669999835138421,1.622588630778619e-07,1.6307831526312822e-07,1.2618276001150046e-09,3.881610498594275e-10,3.99438581494196e-18,3.024131837963325e-10,3.9980270695852754e-10,2.3546611699544825e-10,3.944005469033676e-13,2.221072104722418e-11,4.0690008152495084e-11,1.0453019033535023e-14,2.537929597178369e-14,1.4394058738488003e-22,2.3382880797450807e-15,7.548461021849342e-13
2.935897300024471e-07,0.11224537190243761,0.0,0.0,0.0,0.0,0.32999982255946947,0.6699998215355294,1.7560451767991825e-07,1.764879120765952e-07,1.3657539587595891e-09,4.020368830423849e-10,4.3233705153183316e-18,3.435174847346593e-10,4.683175441429131e-10,2.9173686753794957e-10,4.998728378620077e-13,2.5020502795308704e-11,4.555736418712247e-11,1.2642331916124918e-14,3.2491963872312653e-14,1.8428061944431719e-22,3.2569929156556676e-15,8.935847070297475e-13
3.158856357237837e-07,0.11224537189424749,0.0,0.0,0.0,0.0,0.3299998090321595,0.6699998079271791,1.8895353135410223e-07,1.898958707435005e-07,1.4697064431535228e-09,4.159110194899467e-10,4.6524379182309125e-18,3.8584266600223484e-10,5.422520042694005e-10,3.552806159423319e-10,6.226612180403915e-13,2.7889827189787852e-11,5.049338297647731e-11,1.5079230869969435e-14,4.0790820084713235e-14,2.313482080247407e-22,4.420948412086681e-15,1.0455106186114535e-12
3.3818154144512037e-07,0.11224537188622755,0.0,0.0,0.0,0.0,0.32999979549578795,0.6699997943133671,2.0230610540132974e-07,2.033021911347068e-07,1.5736866247367201e-09,4.2978345910135227e-10,4.9815929981611684e-18,4.2922691187388334e-10,6.21607364241024e-10,4.262957377635798e-10,7.640868113087882e-13,3.080950976159418e-11,5.5484906914965743e-11,1.7772104864656443e-14,5.035622156026978e-14,2.8559910364701146e-22,5.8692265591636465e-15,1.2109490401009703e-12
3.60477447166457e-07,0.11224537187837863,0.0,0.0,0.0,0.0,0.3299997819501754,0.6699997806940906,2.1566241343402241e-07,2.1670687312141513e-07,1.6776958588458234e-09,4.4365420169440355e-10,5.3108400455035755e-18,4.735285128154373e-10,7.063849770852172e-10,5.049541884232886e-10,9.254720504774505e-13,3.3771771924520337e-11,6.052127175883084e-11,2.0729113388905046e-14,6.126626840881178e-14,3.4747625698514953e-22,7.643423072617112e-15,1.390225034714462e-12
3.8277335288779367e-07,0.11224537187070133,0.0,0.0,0.0,0.0,0.3299997683951666,0.6699997670693467,2.2902260489385004e-07,2.3010991657502698e-07,1.7817353121616646e-09,4.575232471430682e-10,5.640182753452085e-18,5.186236924947017e-10,7.965862614090116e-10,5.914048229517435e-10,1.108140708843914e-12,3.6770026003105425e-11,6.559383542768647e-11,2.3958189482517963e-14,7.359687342602489e-14,4.1741021319573644e-22,9.787586493672524e-15,1.583663512526455e-12
4.050692586091303e-07,0.11224537186319614,0.0,0.0,0.0,0.0,0.3299997548306279,0.6699997534391327,2.42386808162257e-07,2.435113213671923e-07,1.885805986981388e-09,4.713905953293622e-10,5.969624294834892e-18,5.644045886104582e-10,8.922126922491479e-10,6.857763410356152e-10,1.3134179244532272e-12,3.979869457899848e-11,7.069560078363708e-11,2.7467044840757083e-14,8.742182706459151e-14,4.958194804066496e-22,1.2348149527177004e-14,1.791589218646404e-12
4.2736516433046697e-07,0.11224537185586332,0.0,0.0,0.0,0.0,0.3299997412564435,0.669999739803446,2.557551333076764e-07,2.569110873698424e-07,1.9899087426566783e-09,4.852562461108864e-10,6.299167389978353e-18,6.107774156579851e-10,9.93265793087024e-10,7.88179893335497e-10,1.542630218919175e-12,4.285305610019998e-11,7.582090425928079e-11,3.12631778089686e-14,1.0281285723687759e-13,5.831108688925168e-22,1.537386246175842e-14,2.014326722612538e-12
4.496610700518036e-07,0.11224537184870317,0.0,0.0,0.0,0.0,0.3299997276725139,0.6699997261622841,2.691276745103031e-07,2.7030921445515866e-07,2.094044314516695e-09,4.991201993528885e-10,6.628814366608575e-18,6.576607987590111e-10,1.0997471288803325e-09,8.987113862401298e-10,1.7971055118657155e-12,4.592911287591408e-11,8.096515905165427e-11,3.5353880649543435e-14,1.1983968781649798e-13,6.796798228707646e-22,1.8915728449571315e-14,2.2522004088987265e-12
4.7195697577314027e-07,0.11224537184171575,0.0,0.0,0.0,0.0,0.32999971407875334,0.6699997125156442,2.8250451219423546e-07,2.8370570249557385e-07,2.198213330508279e-09,5.129824549273004e-10,6.958567212526935e-18,7.049842612747404e-10,1.2116583000200027e-09,1.017453513094748e-09,2.0781731315715206e-12,4.902347954310091e-11,8.6124648415312e-11,3.974624464920478e-14,1.3857009735174024e-13,7.85910753499237e-22,2.3026940579575273e-14,2.5055344684629155e-12
4.942528814944769e-07,0.11224537183490119,0.0,0.0,0.0,0.0,0.329999700475088,0.6699996988635242,2.958857148921448e-07,2.97100551363785e-07,2.302416325749518e-09,5.268430127008721e-10,7.288427621680205e-18,7.52686861701603e-10,1.329000937117341e-09,1.1444775345622348e-09,2.387163822430541e-12,5.213328940106373e-11,9.129636122965654e-11,4.444716488236497e-14,1.5906997615427772e-13,9.021773626591488e-22,2.7762820782968168e-14,2.774652891259217e-12
5.165487872158135e-07,0.11224537182825943,0.0,0.0,0.0,0.0,0.32999968686145426,0.6699996852059215,3.0927134086994594e-07,3.1049376093274866e-07,2.4066537552106747e-09,5.407018725404933e-10,7.618397034302733e-18,8.007159798074648e-10,1.4517766965088339e-09,1.2798448323714923e-09,2.725409749950772e-12,5.5256115292745104e-11,9.647785933883051e-11,4.946334596908694e-14,1.8140338046392732e-13,1.028842950154598e-21,3.3180760553378944e-14,3.0598794596188893e-12
5.388446929371501e-07,0.11224537182179047,0.0,0.0,0.0,0.0,0.3299996732377978,0.6699996715428339,3.226614395407029e-07,3.238853310756797e-07,2.510926004750394e-09,5.54559034315501e-10,7.948476671852178e-18,8.490262439140484e-10,1.5799872563732093e-09,1.423608263063342e-09,3.0942445039125563e-12,5.838990228445069e-11,1.0166716872751112e-10,5.480130808264736e-14,2.0563258455253445e-13,1.1662607092236907e-21,3.934016338285746e-14,3.361537742405489e-12
5.611405986584867e-07,0.1122453718154942,0.0,0.0,0.0,0.0,0.32999965960407135,0.6699996578742591,3.360560526943273e-07,3.372752616660554e-07,2.6152334007143574e-09,5.684144978946761e-10,8.278667567394587e-18,8.975785839501924e-10,1.7136343133793035e-09,1.5758133367041735e-09,3.4950031000935414e-12,6.153291043086069e-11,1.068626905509877e-10,6.046739221208485e-14,2.318181318650819e-13,1.3147740165891994e-21,4.6302388823428804e-14,3.67995108986292e-12
5.834365043798233e-07,0.11224537180937062,0.0,0.0,0.0,0.0,0.3299996459602349,0.669999644200195,3.494552155649563e-07,3.5066355257761523e-07,2.719576218267208e-09,5.822682631466135e-10,8.60897059197957e-18,9.463393957715702e-10,1.8527195798008753e-09,1.7364992413280594e-09,3.929021980833323e-12,6.468366639107693e-11,1.1206312947652715e-10,6.646776487932365e-14,2.600188850438139e-13,1.4747167161741656e-21,5.4130698138850714e-14,4.015442629086836e-12
6.057324101011599e-07,0.11224537180341951,0.0,0.0,0.0,0.0,0.3299996323062536,0.6699996305206392,3.628589577547626e-07,3.640502036843615e-07,2.8239546886040136e-09,5.961203299407123e-10,8.939386477468595e-18,9.952798065824908e-10,1.9972447810396174e-09,1.9056997306675157e-09,4.397639014688014e-12,6.784092261573802e-11,1.1726743624872728e-10,7.280842296941603e-14,2.902920742067746e-13,1.646413392917278e-21,6.289020152639868e-14,4.368335260054528e-12
6.280283158224965e-07,0.11224537179764074,0.0,0.0,0.0,0.0,0.32999961864209754,0.6699996168355895,3.762673040317566e-07,3.774352148605602e-07,2.9283690051782445e-09,6.099706981466202e-10,9.269915836249984e-18,1.0443750329019895e-09,2.1472116534996454e-09,2.0834438915208383e-09,4.902193495420954e-12,7.100362281201378e-11,1.2247476120198993e-10,7.94951987289307e-14,3.2269334348114613e-13,1.830179636690217e-21,7.264780686286069e-14,4.738951652150953e-12
6.503242215438331e-07,0.11224537179203418,0.0,0.0,0.0,0.0,0.3299996049677412,0.6699996031450438,3.8968027501812923e-07,3.9081858598074187e-07,3.032819329075373e-09,6.238193676340848e-10,9.600559178249361e-18,1.0936038213477645e-09,2.3026219427629694e-09,2.2697568063276935e-09,5.4440261405307865e-12,7.417087262982716e-11,1.2768441630055908e-10,8.653376455387474e-14,3.572767962389336e-13,2.026322298855256e-21,8.347216991394456e-14,5.127614241133256e-12
6.726201272651697e-07,0.11224537178659974,0.0,0.0,0.0,0.0,0.3299995912831624,0.6699995894490003,4.0309788778380126e-07,4.0420031691970235e-07,3.1373057936465544e-09,6.37666338273228e-10,9.931316925597824e-18,1.1429479619013407e-09,2.4634774020242597e-09,2.4646601249211148e-09,6.024479089453704e-12,7.734191480036706e-11,1.3289584425393864e-10,9.392963744103501e-14,3.940950392157188e-13,2.23513974248811e-21,9.543364595881607e-14,5.534645226482622e-12
6.949160329865063e-07,0.11224537178133705,0.0,0.0,0.0,0.0,0.32999957758834203,0.6699995757474562,4.165201563576011e-07,4.1758040755250324e-07,3.2418285084993438e-09,6.515116099344858e-10,1.0262189425264777e-17,1.1923918645673082e-09,2.6297797907501954e-09,2.6681725573219103e-09,6.644895901534478e-12,8.051610810684316e-11,1.3810859361092868e-10,1.0168818330387549e-13,4.331992253503665e-13,2.456922085346567e-21,1.0860424279597483e-13,5.960366569098425e-12
7.172119387078429e-07,0.11224537177624605,0.0,0.0,0.0,0.0,0.3299995638832639,0.6699995620404098,4.2994709216675373e-07,4.309588577544724e-07,3.346387562928806e-09,6.653551824885297e-10,1.0593176959919301e-17,1.241922192071266e-09,2.8015308735327125e-09,2.8803102977314527e-09,7.306621553846564e-12,8.369290960895724e-11,1.4332229870588104e-10,1.0981462128600554e-13,4.746390952524225e-13,2.6919514350559676e-21,1.2305757509545323e-13,6.405099989294204e-12
7.395078444291795e-07,0.1122453717713266,0.0,0.0,0.0,0.0,0.3299995501679137,0.6699995483278589,4.433787044142212e-07,4.443356674012049e-07,3.450983028863488e-09,6.79197055806321e-10,1.09242797572558e-17,1.2915275421362198e-09,2.9787324191085687e-09,3.101087388784098e-09,8.01100243893326e-12,8.68718595931373e-11,1.4853666340683617e-10,1.183140279896999e-13,5.184630174260868e-13,2.940502117242509e-21,1.3886882005524682e-13,6.869166965059102e-12
7.618037501505161e-07,0.11224537176657841,0.0,0.0,0.0,0.0,0.3299995364422791,0.6699995346098017,4.568150004024591e-07,4.577108363685631e-07,3.5556149633930817e-09,6.930372297591174e-10,1.1255497997995447e-17,1.341198173137595e-09,3.161386199521181e-09,3.330516034228403e-09,8.759386362525428e-12,9.005256881415296e-11,1.5375144788602624e-10,1.271913415222776e-13,5.647180273932837e-13,3.2028408974226915e-21,1.5611467432024328e-13,7.35288873055205e-12
7.840996558718527e-07,0.11224537176200132,0.0,0.0,0.0,0.0,0.3299995227063496,0.6699995208862356,4.702559858110473e-07,4.7108436453267716e-07,3.6602834109359972e-09,7.068757042184505e-10,1.158683182274778e-17,1.390925767358322e-09,3.3494939894044465e-09,3.5686068671964563e-09,9.553122541271563e-12,9.323470768550514e-11,1.589664578835005e-10,1.3645136538952554e-13,6.134498657255224e-13,3.479227196703892e-21,1.7487331212771918e-13,7.856586274799845e-12
8.063955615931893e-07,0.11224537175759515,0.0,0.0,0.0,0.0,0.32999950896011576,0.6699995071571591,4.837016649345699e-07,4.844562517699454e-07,3.764988405096615e-09,7.207124790561313e-10,1.1918281337889925e-17,1.4407032268492475e-09,3.5430575653713517e-09,3.815369180176212e-09,1.0393561600502971e-11,9.64179971321012e-11,1.641815360384317e-10,1.4609877230680638e-13,6.647030149494312e-13,3.769913301096893e-21,1.9522434464639192e-13,8.380580340573529e-12
8.286914673145259e-07,0.11224537175335964,0.0,0.0,0.0,0.0,0.32999949520356964,0.6699994934225696,4.971520408862123e-07,4.97826497957035e-07,3.869729970254904e-09,7.345475541442565e-10,1.2249846620598601e-17,1.4905244976831191e-09,3.742078705492443e-09,4.070811121933218e-09,1.1282055572051318e-11,9.960220085085419e-11,1.6939655489048474e-10,1.561381079327162e-13,7.185207353574278e-13,4.075144564618794e-21,2.1724878047489252e-13,8.925191423420622e-12
8.509873730358624e-07,0.11224537174929462,0.0,0.0,0.0,0.0,0.32999948143670416,0.6699994796824653,5.106071157718649e-07,5.111951029708821e-07,3.9745081229257544e-09,7.483809293552047e-10,1.2581527723153212e-17,1.5403844189118406e-09,3.946559188851111e-09,4.334939865971184e-09,1.2219957892132416e-11,1.0278711875714373e-10,1.7461141120616763e-10,1.665737944879811e-13,7.749450997974504e-13,4.395159606605611e-21,2.410289872649579e-13,9.490739770833374e-12
8.73283278757199e-07,0.11224537174539992,0.0,0.0,0.0,0.0,0.329999467659513,0.6699994659368441,5.240668908389273e-07,5.24562066688691e-07,4.079322872920834e-09,7.622126045616343e-10,1.2913324676613719e-17,1.5902785928913616e-09,4.156500795164472e-09,4.607761754561369e-09,1.3208623399305282e-11,1.059725814325895e-10,1.798260213696314e-10,1.7741013425102035e-13,8.340170274847795e-13,4.730190503478573e-21,2.6664865443650446e-13,1.0077545381535602e-11
8.955791844785356e-07,0.11224537174167529,0.0,0.0,0.0,0.0,0.3299994538719908,0.6699994521857043,5.375313666034297e-07,5.37927388987937e-07,4.184174224341122e-09,7.760425796364858e-10,1.3245237493962586e-17,1.6402032740110551e-09,4.37190530446026e-09,4.889282421827938e-09,1.4249408332509656e-11,1.0915844542281204e-10,1.8504031764679967e-10,1.886513129544279e-13,8.957763168437461e-13,5.080462975008355e-21,2.9419275695388396e-13,1.068592800487267e-11
9.401709959212089e-07,0.1122453717347354,0.0,0.0,0.0,0.0,0.3299994262659347,0.6699994246668594,5.644744192267495e-07,5.64653108841984e-07,4.3939867239513805e-09,8.036974288846284e-10,1.3909410696567312e-17,1.740131911420936e-09,4.819110152156908e-09,5.478439664269285e-09,1.649276842345807e-11,1.1553091163465482e-10,1.95467760944146e-10,2.1236436693760019e-13,1.0275107583389903e-12,5.827604804236919e-21,3.554003880576451e-13,1.1968702037071041e-11
9.803036262196149e-07,0.11224537172906908,0.0,0.0,0.0,0.0,0.3299994013851088,0.669999399881004,5.887392366817544e-07,5.88700641835485e-07,4.582943102070181e-09,8.285809774890726e-10,1.450756268018812e-17,1.8301447052462362e-09,5.240295497999686e-09,6.03847642473253e-09,1.8703675338050705e-11,1.2126646807502566e-10,2.0485093695807204e-10,2.351303847974856e-13,1.1556399499944027e-12,6.554299187128409e-21,4.179463925187171e-13,1.3200194652004788e-11
9.999999999999997e-07,0.11224537172409184,0.0,0.0,0.0,0.0,0.3299993891617801,0.6699993877099993,6.006535397098516e-07,6.005007927272203e-07,4.675722841318056e-09,8.407913602049009e-10,1.480126213416101e-17,1.874344467756014e-09,5.453490199324469e-09,6.3236653774292455e-09,1.9857769855461693e-11,1.2408135789905594e-10,2.0945544973457425e-10,2.46804067483076e-13,1.2219052202695684e-12,6.930127669925291e-21,4.5139432358464266e-13,1.3831863386630253e-11
1.0192681858608148e-06,0.11224537172409184,0.0,0.0,0.0,0.0,0.32999937719636185,0.6699993757994092,6.123123774316352e-07,6.12043175045862e-07,4.7665132036781174e-09,8.527350117859103e-10,1.5088664104350115e-17,1.917596678115784e-09,5.666183080390574e-09,6.609240622684327e-09,2.1031966843903676e-11,1.2683498996943915e-10,2.139594730035992e-10,2.585460780706523e-13,1.2889149873288195e-12,7.310178622495002e-21,4.859497626482396e-13,1.4467460949429955e-11
1.0582327455020148e-06,0.11224537171962984,0.0,0.0,0.0,0.0,0.32999935297598937,0.6699993517009183,6.358998489901642e-07,6.353806927002524e-07,4.950194891301797e-09,8.768838511190828e-10,1.567011876038884e-17,2.0050992864417845e-09,6.108790717490534e-09,7.206649845990338e-09,2.3546665696856936e-11,1.3240313365877511e-10,2.2306639039345472e-10,2.8327375131679137e-13,1.4311150125928864e-12,8.116676800905713e-21,5.616201885239968e-13,1.5807001612079964e-11
1.0971973051432148e-06,0.11224537171568195,0.0,0.0,0.0,0.0,0.3299993287239786,0.6699993275855204,6.595016380347493e-07,6.587131941560991e-07,5.1339880612963335e-09,9.010274948223261e-10,1.625192632021391e-17,2.0926469704244944e-09,6.568127885720134e-09,7.830718611525373e-09,2.625506963962233e-11,1.3797069358444795e-10,2.3217162115810785e-10,3.09331406855192e-13,1.5824107285758375e-12,8.974761876127555e-21,6.454593156760597e-13,1.7220512672759665e-11
1.1361618647844147e-06,0.11224537171224706,0.0,0.0,0.0,0.0,0.3299993044403176,0.669999303453205,6.831177297139462e-07,6.820406787733673e-07,5.317892598078896e-09,9.251659422319999e-10,1.6834086417944735e-17,2.1802355506014105e-09,7.044204051037694e-09,8.481459961274639e-09,2.9164489338530244e-11,1.435375160522476e-10,2.412751181650794e-10,3.367362150537849e-13,1.7429648400472597e-12,9.8853566405548e-21,7.379780684280541e-13,1.8709687813647252e-11
1.1751264244256147e-06,0.11224537170932408,0.0,0.0,0.0,0.0,0.3299992801249965,0.6699992793039613,7.06748108042478e-07,7.053631459145448e-07,5.501908377213216e-09,9.492991926870912e-10,1.741659865967471e-17,2.267861871014793e-09,7.537028667946221e-09,9.158885845631532e-09,3.2282248362176904e-11,1.4910348546252869e-10,2.503768480573714e-10,3.6550455528891525e-13,1.9129324476674038e-12,1.0849340759301057e-20,8.396962146466355e-13,2.027621836483814e-11
1.2140909840668147e-06,0.11224537170691185,0.0,0.0,0.0,0.0,0.3299992557780054,0.6699992551377787,7.303927561714254e-07,7.286805949446435e-07,5.686035267519389e-09,9.734272455292114e-10,1.799946263014991e-17,2.3555235526666632e-09,8.046611178814994e-09,9.863007385735075e-09,3.561568316129011e-11,1.5466851507057127e-10,2.5947678743194803e-10,3.956520547405572e-13,2.0924614212426005e-12,1.1867552887145578e-20,9.511419532635127e-13,2.1921793303572662e-11
1.2530555437080146e-06,0.11224537170500924,0.0,0.0,0.0,0.0,0.3299992313993355,0.6699992309546465,7.540516565871456e-07,7.519930252311975e-07,5.870273132627203e-09,9.975501001025972e-10,1.8582677897686226e-17,2.443218811352858e-09,8.572961013378163e-09,1.0593835066630594e-08,3.917214304932439e-11,1.6023254021546154e-10,2.685749202816021e-10,4.27193625240588e-13,2.281692754326356e-12,1.2940792679680153e-20,1.0728515223724437e-12,2.3648099253856426e-11
1.2920201033492146e-06,0.11224537170361515,0.0,0.0,0.0,0.0,0.32999920698897867,0.6699992067545539,7.777247912733944e-07,7.753004361442645e-07,6.0546218322420706e-09,1.0216677557541092e-09,1.9166244018176763e-17,2.5309463097299046e-09,9.11608758832286e-09,1.1351378894629939e-08,4.295899018356644e-11,1.6579551274449022e-10,2.776712356769536e-10,4.601434983753978e-13,2.4807609018781384e-12,1.406982270836644e-20,1.2053688260000647e-12,2.545682048629971e-11
1.3309846629904146e-06,0.11224537170272836,0.0,0.0,0.0,0.0,0.3299991825469267,0.6699991825374901,8.014121418401827e-07,7.986028270564247e-07,6.239081223151242e-09,1.04578021183323e-09,1.9750160538277032e-17,2.6187050397360154e-09,9.676000306959277e-09,1.2135648522363942e-08,4.698359954672167e-11,1.7135739657115566e-10,2.8676572590842827e-10,4.945152589081583e-13,2.6897941016556904e-12,1.5255370283336747e-20,1.3492450788102747e-12,2.7349638918159755e-11
1.3699492226316145e-06,0.11224537170234782,0.0,0.0,0.0,0.0,0.3299991580731719,0.6699991583034448,8.251136896163249e-07,8.219001973427809e-07,6.423651159946488e-09,1.0698874676920673e-09,2.0334426997692708e-17,2.706494237479284e-09,1.0252708558981462e-08,1.2946653338626241e-08,5.1253358928935167e-11,1.7691816452582535e-10,2.958583854067505e-10,5.303218765397018e-13,2.9089146796771193e-12,1.649812918584535e-20,1.505038468386083e-12,2.9328234113594354e-11
1.4089137822728145e-06,0.1122453717024724,0.0,0.0,0.0,0.0,0.32999913356770677,0.6699991340524072,8.488294157132375e-07,8.451925463809583e-07,6.6083314955223085e-09,1.0939895226853496e-09,2.091904293075665e-17,2.7943133239911485e-09,1.0846221720299604e-08,1.3784402530327224e-08,5.577566891015641e-11,1.8247779621672785e-10,3.049492102147303e-10,5.675757360779068e-13,3.1382393404227524e-12,1.7798761314170267e-20,1.6733138343517252e-12,3.1394283284083386e-11
1.4478783419140144e-06,0.11224537170310095,0.0,0.0,0.0,0.0,0.32999910903052404,0.6699991097843666,8.725593010726791e-07,8.68479873551103e-07,6.7931220814487344e-09,1.1180863761704288e-09,2.15040078676091e-17,2.882161860854564e-09,1.1456549152911395e-08,1.4648905128833702e-08,6.055794284275686e-11,1.8803627642174558e-10,3.1403819759090463e-10,6.062886661225997e-13,3.377879442718067e-12,1.9157898248304096e-20,1.8546423632910282e-12,3.354946128895247e-11
1.5258074611964144e-06,0.11224537170586546,0.0,0.0,0.0,0.0,0.3299990598609766,0.6699990611972343,9.200614727029039e-07,9.150394598204854e-07,7.1630334056120855e-09,1.1662644760584823e-09,2.267498285734494e-17,3.05794604533662e-09,1.272768420986765e-08,1.6458206092780502e-08,7.093209973066532e-11,1.9914974028476787e-10,3.322106528637083e-10,6.881364300382356e-13,3.8885262073995155e-12,2.2054069931058118e-20,2.2587737007397137e-12,3.813389148203869e-11
1.6037365804788143e-06,0.11224537171063223,0.0,0.0,0.0,0.0,0.3299990105644729,0.6699990125419631,9.676200499039382e-07,9.615789512425106e-07,7.533383928315708e-09,1.2144217622674417e-09,2.3847348155217876e-17,3.2338449303856352e-09,1.4066188344040456e-08,1.8374626588546746e-08,8.243539120775441e-11,2.102584948243578e-10,3.503757410770468e-10,7.75949675644903e-13,4.441648573747622e-12,2.5191145196617462e-20,2.7221182475613253e-12,4.309487654788202e-11
